Sale Key,City Key,Customer Key,Stock Item Key,Invoice Date Key,Delivery Date Key,Salesperson Key,WWI Invoice ID,Quantity,Unit Price,Tax Rate,Total Excluding Tax,Tax Amount,Profit,Total Including Tax,Total Dry Items,Total Chiller Items
155427,96104,108,173,2019-10-19,2019-10-20,6,47892,6,13.0,15,78.0,11.7,51.0,89.7,6,0
155694,91437,48,170,2019-10-19,2019-10-20,3,47969,6,13.0,15,78.0,11.7,51.0,89.7,6,0
155900,68504,105,173,2019-10-20,2019-10-21,8,48030,6,13.0,15,78.0,11.7,51.0,89.7,6,0
156086,72760,23,194,2019-10-21,2019-10-22,3,48089,6,13.0,15,78.0,11.7,51.0,89.7,6,0
155979,89325,44,194,2019-10-21,2019-10-22,3,48058,6,13.0,15,78.0,11.7,51.0,89.7,6,0
155985,91271,127,169,2019-10-21,2019-10-22,3,48059,6,13.0,15,78.0,11.7,51.0,89.7,6,0
156336,64723,114,189,2019-10-22,2019-10-23,8,48163,6,13.0,15,78.0,11.7,51.0,89.7,6,0
156386,78445,28,168,2019-10-22,2019-10-24,16,48176,6,13.0,15,78.0,11.7,51.0,89.7,6,0
156463,96024,38,192,2019-10-23,2019-10-24,6,48205,6,13.0,15,78.0,11.7,51.0,89.7,6,0
156846,90580,179,180,2019-10-24,2019-10-25,6,48320,6,13.0,15,78.0,11.7,51.0,89.7,6,0
157118,95693,185,178,2019-10-25,2019-10-26,8,48404,6,13.0,15,78.0,11.7,51.0,89.7,6,0
157416,88115,192,190,2019-10-26,2019-10-29,13,48496,6,13.0,15,78.0,11.7,51.0,89.7,6,0
158044,96056,141,172,2019-10-30,2019-11-05,6,48690,6,13.0,15,78.0,11.7,51.0,89.7,6,0
158410,83832,42,166,2019-10-31,2019-11-05,16,48802,6,13.0,15,78.0,11.7,51.0,89.7,6,0
159136,72782,142,171,2019-11-03,2019-11-04,3,49019,6,13.0,15,78.0,11.7,51.0,89.7,6,0
159593,81738,84,164,2019-11-06,2019-11-07,14,49158,6,13.0,15,78.0,11.7,51.0,89.7,6,0
159641,96636,1,171,2019-11-07,2019-11-08,6,49175,6,13.0,15,78.0,11.7,51.0,89.7,6,0
159981,99166,54,202,2019-11-08,2019-11-09,16,49279,6,13.0,15,78.0,11.7,51.0,89.7,6,0
160041,100568,41,180,2019-11-08,2019-11-09,6,49301,6,13.0,15,78.0,11.7,51.0,89.7,6,0
160099,100833,135,186,2019-11-09,2019-11-10,6,49320,6,13.0,15,78.0,11.7,51.0,89.7,6,0
160192,70923,79,183,2019-11-09,2019-11-10,6,49348,6,13.0,15,78.0,11.7,51.0,89.7,6,0
160451,44986,71,195,2019-11-10,2019-11-11,15,49429,6,13.0,15,78.0,11.7,51.0,89.7,6,0
160471,91330,56,184,2019-11-10,2019-11-11,3,49436,6,13.0,15,78.0,11.7,51.0,89.7,6,0
160628,101008,183,180,2019-11-11,2019-11-12,8,49485,6,13.0,15,78.0,11.7,51.0,89.7,6,0
160743,86243,62,173,2019-11-13,2019-11-14,16,49526,6,13.0,15,78.0,11.7,51.0,89.7,6,0
160977,83304,157,185,2019-11-14,2019-11-15,8,49604,6,13.0,15,78.0,11.7,51.0,89.7,6,0
161556,66109,163,181,2019-11-17,2019-11-18,3,49785,6,13.0,15,78.0,11.7,51.0,89.7,6,0
161681,91452,43,182,2019-11-17,2019-11-18,3,49821,6,13.0,15,78.0,11.7,51.0,89.7,6,0
161804,93341,39,179,2019-11-17,2019-11-18,8,49855,6,13.0,15,78.0,11.7,51.0,89.7,6,0
161852,97270,97,165,2019-11-18,2019-11-19,14,49868,6,13.0,15,78.0,11.7,51.0,89.7,6,0
161941,79922,82,195,2019-11-18,2019-11-19,13,49892,6,13.0,15,78.0,11.7,51.0,89.7,6,0
162050,52637,130,188,2019-11-20,2019-11-21,16,49929,6,13.0,15,78.0,11.7,51.0,89.7,6,0
162431,94622,152,173,2019-11-21,2019-11-22,7,50043,6,13.0,15,78.0,11.7,51.0,89.7,6,0
162921,77822,15,183,2019-11-24,2019-11-25,13,50197,6,13.0,15,78.0,11.7,51.0,89.7,6,0
163142,112304,31,187,2019-11-25,2019-11-26,3,50262,6,13.0,15,78.0,11.7,51.0,89.7,6,0
163200,105917,200,177,2019-11-25,2019-11-26,7,50280,6,13.0,15,78.0,11.7,51.0,89.7,6,0
163300,112350,176,171,2019-11-26,2019-11-27,3,50311,6,13.0,15,78.0,11.7,51.0,89.7,6,0
163531,96491,64,175,2019-11-28,2019-11-30,14,50388,6,13.0,15,78.0,11.7,51.0,89.7,6,0
163556,104530,144,202,2019-11-28,2019-11-29,8,50397,6,13.0,15,78.0,11.7,51.0,89.7,6,0
163718,81384,124,190,2019-11-29,2019-12-03,15,50454,6,13.0,15,78.0,11.7,51.0,89.7,6,0
163862,110600,107,196,2019-11-29,2019-11-30,3,50495,6,13.0,15,78.0,11.7,51.0,89.7,6,0
163943,106912,113,182,2019-11-29,2019-12-01,13,50517,6,13.0,15,78.0,11.7,51.0,89.7,6,0
164435,80107,193,168,2019-12-01,2019-12-06,8,50673,6,13.0,15,78.0,11.7,51.0,89.7,6,0
164605,99060,177,199,2019-12-02,2019-12-03,16,50729,6,13.0,15,78.0,11.7,51.0,89.7,6,0
164741,72803,131,178,2019-12-02,2019-12-03,3,50767,6,13.0,15,78.0,11.7,51.0,89.7,6,0
164742,72803,131,167,2019-12-02,2019-12-03,3,50767,6,13.0,15,78.0,11.7,51.0,89.7,6,0
164771,86001,57,201,2019-12-02,2019-12-03,15,50774,6,13.0,15,78.0,11.7,51.0,89.7,6,0
165138,108171,186,165,2019-12-05,2019-12-06,3,50886,6,13.0,15,78.0,11.7,51.0,89.7,6,0
165253,81132,168,203,2019-12-06,2019-12-07,13,50925,6,13.0,15,78.0,11.7,51.0,89.7,6,0
165317,96491,64,179,2019-12-06,2019-12-07,14,50946,6,13.0,15,78.0,11.7,51.0,89.7,6,0
165318,96491,64,196,2019-12-06,2019-12-07,14,50946,6,13.0,15,78.0,11.7,51.0,89.7,6,0
165482,86228,86,175,2019-12-06,2019-12-07,15,50997,6,13.0,15,78.0,11.7,51.0,89.7,6,0
165697,107027,82,192,2019-12-07,2019-12-08,13,51062,6,13.0,15,78.0,11.7,51.0,89.7,6,0
165700,107027,82,202,2019-12-07,2019-12-08,13,51062,6,13.0,15,78.0,11.7,51.0,89.7,6,0
165547,109963,175,171,2019-12-07,2019-12-08,13,51020,6,13.0,15,78.0,11.7,51.0,89.7,6,0
166044,72760,23,187,2019-12-08,2019-12-09,3,51166,6,13.0,15,78.0,11.7,51.0,89.7,6,0
165959,98491,111,187,2019-12-08,2019-12-09,8,51141,6,13.0,15,78.0,11.7,51.0,89.7,6,0
166553,106153,73,173,2019-12-12,2019-12-13,6,51329,6,13.0,15,78.0,11.7,51.0,89.7,6,0
166619,52637,130,204,2019-12-12,2019-12-13,16,51349,6,13.0,15,78.0,11.7,51.0,89.7,6,0
166689,66109,163,196,2019-12-12,2019-12-13,3,51370,6,13.0,15,78.0,11.7,51.0,89.7,6,0
166827,72808,19,170,2019-12-13,2019-12-14,3,51413,6,13.0,15,78.0,11.7,51.0,89.7,6,0
166854,107510,63,187,2019-12-13,2019-12-14,3,51421,6,13.0,15,78.0,11.7,51.0,89.7,6,0
166894,82686,190,180,2019-12-13,2019-12-14,15,51435,6,13.0,15,78.0,11.7,51.0,89.7,6,0
167001,93760,147,176,2019-12-14,2019-12-15,7,51472,6,13.0,15,78.0,11.7,51.0,89.7,6,0
167172,113998,85,192,2019-12-14,2019-12-15,7,51524,6,13.0,15,78.0,11.7,51.0,89.7,6,0
167324,75467,7,180,2019-12-15,2019-12-16,8,51576,6,13.0,15,78.0,11.7,51.0,89.7,6,0
167845,62442,92,197,2019-12-16,2019-12-17,8,51735,6,13.0,15,78.0,11.7,51.0,89.7,6,0
167693,69994,4,195,2019-12-16,2019-12-17,6,51691,6,13.0,15,78.0,11.7,51.0,89.7,6,0
167605,99979,118,164,2019-12-16,2019-12-17,14,51663,6,13.0,15,78.0,11.7,51.0,89.7,6,0
167616,66109,163,194,2019-12-16,2019-12-17,3,51666,6,13.0,15,78.0,11.7,51.0,89.7,6,0
168215,75450,61,180,2019-12-19,2019-12-20,8,51852,6,13.0,15,78.0,11.7,51.0,89.7,6,0
168333,108678,201,174,2019-12-20,2019-12-21,3,51888,6,13.0,15,78.0,11.7,51.0,89.7,6,0
168345,114038,8,192,2019-12-20,2019-12-21,7,51891,6,13.0,15,78.0,11.7,51.0,89.7,6,0
168403,112291,30,199,2019-12-20,2019-12-21,3,51909,6,13.0,15,78.0,11.7,51.0,89.7,6,0
168655,80310,173,165,2019-12-21,2019-12-22,16,51987,6,13.0,15,78.0,11.7,51.0,89.7,6,0
168762,83640,120,180,2019-12-21,2019-12-22,15,52021,6,13.0,15,78.0,11.7,51.0,89.7,6,0
168838,100996,134,187,2019-12-22,2019-12-23,8,52046,6,13.0,15,78.0,11.7,51.0,89.7,6,0
169011,96010,68,166,2019-12-22,2019-12-23,8,52097,6,13.0,15,78.0,11.7,51.0,89.7,6,0
169525,105356,59,190,2019-12-25,2019-12-26,14,52256,6,13.0,15,78.0,11.7,51.0,89.7,6,0
169926,101705,24,194,2019-12-26,2019-12-27,8,52374,6,13.0,15,78.0,11.7,51.0,89.7,6,0
169948,92188,87,165,2019-12-26,2019-12-27,16,52378,6,13.0,15,78.0,11.7,51.0,89.7,6,0
170210,115690,37,193,2019-12-28,2019-12-29,3,52463,6,13.0,15,78.0,11.7,51.0,89.7,6,0
170686,105356,59,197,2020-01-01,2020-01-02,14,52610,6,13.0,15,78.0,11.7,51.0,89.7,6,0
171342,105339,88,172,2020-01-03,2020-01-04,14,52811,6,13.0,15,78.0,11.7,51.0,89.7,6,0
171391,86243,62,200,2020-01-03,2020-01-04,16,52826,6,13.0,15,78.0,11.7,51.0,89.7,6,0
171430,81497,150,197,2020-01-03,2020-01-04,16,52837,6,13.0,15,78.0,11.7,51.0,89.7,6,0
171774,105917,200,198,2020-01-05,2020-01-06,7,52940,6,13.0,15,78.0,11.7,51.0,89.7,6,0
171863,52702,9,191,2020-01-05,2020-01-06,16,52969,6,13.0,15,78.0,11.7,51.0,89.7,6,0
171894,99166,54,168,2020-01-05,2020-01-06,16,52978,6,13.0,15,78.0,11.7,51.0,89.7,6,0
172343,113509,148,165,2020-01-09,2020-01-10,15,53124,6,13.0,15,78.0,11.7,51.0,89.7,6,0
172407,90858,70,163,2020-01-09,2020-01-10,15,53146,6,13.0,15,78.0,11.7,51.0,89.7,6,0
172524,84735,156,166,2020-01-10,2020-01-11,13,53181,6,13.0,15,78.0,11.7,51.0,89.7,6,0
172451,52743,171,186,2020-01-10,2020-01-11,16,53161,6,13.0,15,78.0,11.7,51.0,89.7,6,0
172661,52702,9,195,2020-01-11,2020-01-12,16,53222,6,13.0,15,78.0,11.7,51.0,89.7,6,0
172679,105356,59,181,2020-01-11,2020-01-12,14,53228,6,13.0,15,78.0,11.7,51.0,89.7,6,0
172764,101559,115,203,2020-01-11,2020-01-12,8,53252,6,13.0,15,78.0,11.7,51.0,89.7,6,0
172882,86228,86,198,2020-01-12,2020-01-13,15,53291,6,13.0,15,78.0,11.7,51.0,89.7,6,0
173141,44986,71,172,2020-01-13,2020-01-14,15,53367,6,13.0,15,78.0,11.7,51.0,89.7,6,0
173207,48988,49,169,2020-01-15,2020-01-16,15,53392,6,13.0,15,78.0,11.7,51.0,89.7,6,0
173588,69884,103,189,2020-01-16,2020-01-17,6,53504,6,13.0,15,78.0,11.7,51.0,89.7,6,0
173696,71029,112,197,2020-01-17,2020-01-18,6,53539,6,13.0,15,78.0,11.7,51.0,89.7,6,0
173819,114038,8,186,2020-01-17,2020-01-18,7,53576,6,13.0,15,78.0,11.7,51.0,89.7,6,0
173727,104288,80,169,2020-01-17,2020-01-18,8,53548,6,13.0,15,78.0,11.7,51.0,89.7,6,0
173978,67578,45,185,2020-01-18,2020-01-19,16,53627,6,13.0,15,78.0,11.7,51.0,89.7,6,0
173939,100996,134,189,2020-01-18,2020-01-19,8,53617,6,13.0,15,78.0,11.7,51.0,89.7,6,0
173942,100996,134,179,2020-01-18,2020-01-19,8,53617,6,13.0,15,78.0,11.7,51.0,89.7,6,0
174213,105917,200,196,2020-01-19,2020-01-20,7,53698,6,13.0,15,78.0,11.7,51.0,89.7,6,0
174491,109963,175,198,2020-01-19,2020-01-20,13,53780,6,13.0,15,78.0,11.7,51.0,89.7,6,0
174546,105339,88,201,2020-01-19,2020-01-20,14,53796,6,13.0,15,78.0,11.7,51.0,89.7,6,0
174358,49497,67,163,2020-01-19,2020-01-20,6,53742,6,13.0,15,78.0,11.7,51.0,89.7,6,0
174851,99060,177,168,2020-01-23,2020-01-24,16,53899,6,13.0,15,78.0,11.7,51.0,89.7,6,0
175059,96177,198,163,2020-01-24,2020-01-25,6,53968,6,13.0,15,78.0,11.7,51.0,89.7,6,0
175576,80310,173,176,2020-01-26,2020-01-27,16,54136,6,13.0,15,78.0,11.7,51.0,89.7,6,0
175706,94842,181,185,2020-01-27,2020-01-28,16,54176,6,13.0,15,78.0,11.7,51.0,89.7,6,0
175712,112965,47,201,2020-01-27,2020-01-29,3,54178,6,13.0,15,78.0,11.7,51.0,89.7,6,0
175783,101559,115,195,2020-01-27,2020-01-28,8,54198,6,13.0,15,78.0,11.7,51.0,89.7,6,0
175887,112304,31,199,2020-01-29,2020-02-02,3,54236,6,13.0,15,78.0,11.7,51.0,89.7,6,0
198838,87288,75,181,2020-05-23,2020-05-24,14,61333,6,13.0,15,78.0,11.7,51.0,89.7,6,0
199212,80902,188,171,2020-05-26,2020-05-27,13,61447,6,13.0,15,78.0,11.7,51.0,89.7,6,0
199219,107413,35,173,2020-05-26,2020-05-27,8,61449,6,13.0,15,78.0,11.7,51.0,89.7,6,0
199264,107413,35,197,2020-05-26,2020-05-27,8,61461,6,13.0,15,78.0,11.7,51.0,89.7,6,0
199287,92524,169,192,2020-05-26,2020-05-27,7,61468,6,13.0,15,78.0,11.7,51.0,89.7,6,0
199327,87261,165,187,2020-05-26,2020-05-27,14,61480,6,13.0,15,78.0,11.7,51.0,89.7,6,0
199474,77822,15,198,2020-05-27,2020-05-28,13,61528,6,13.0,15,78.0,11.7,51.0,89.7,6,0
199545,106153,73,204,2020-05-27,2020-05-28,6,61547,6,13.0,15,78.0,11.7,51.0,89.7,6,0
199969,106912,113,175,2020-05-28,2020-05-29,13,61684,6,13.0,15,78.0,11.7,51.0,89.7,6,0
199985,55498,83,188,2020-05-28,2020-05-29,16,61690,6,13.0,15,78.0,11.7,51.0,89.7,6,0
199986,55498,83,192,2020-05-28,2020-05-29,16,61690,6,13.0,15,78.0,11.7,51.0,89.7,6,0
200105,52637,130,204,2020-05-29,2020-06-01,16,61733,6,13.0,15,78.0,11.7,51.0,89.7,6,0
200702,72808,19,166,2020-05-30,2020-06-01,3,61912,6,13.0,15,78.0,11.7,51.0,89.7,6,0
201905,96894,121,194,2020-06-06,2020-06-07,6,62284,6,13.0,15,78.0,11.7,51.0,89.7,6,0
202488,114038,8,195,2020-06-09,2020-06-10,7,62461,6,13.0,15,78.0,11.7,51.0,89.7,6,0
202546,96177,198,193,2020-06-10,2020-06-11,6,62484,6,13.0,15,78.0,11.7,51.0,89.7,6,0
202697,52702,9,175,2020-06-11,2020-06-12,16,62531,6,13.0,15,78.0,11.7,51.0,89.7,6,0
203085,70923,79,180,2020-06-12,2020-06-13,6,62648,6,13.0,15,78.0,11.7,51.0,89.7,6,0
203190,90858,70,191,2020-06-13,2020-06-14,15,62683,6,13.0,15,78.0,11.7,51.0,89.7,6,0
203412,93361,36,163,2020-06-14,2020-06-15,8,62752,6,13.0,15,78.0,11.7,51.0,89.7,6,0
203625,101705,24,189,2020-06-16,2020-06-17,8,62823,6,13.0,15,78.0,11.7,51.0,89.7,6,0
203657,87261,165,176,2020-06-16,2020-06-17,14,62833,6,13.0,15,78.0,11.7,51.0,89.7,6,0
203922,70923,79,182,2020-06-17,2020-06-18,6,62921,6,13.0,15,78.0,11.7,51.0,89.7,6,0
204109,101804,137,192,2020-06-18,2020-06-19,7,62978,6,13.0,15,78.0,11.7,51.0,89.7,6,0
204193,101559,115,190,2020-06-19,2020-06-20,8,63006,6,13.0,15,78.0,11.7,51.0,89.7,6,0
204820,101559,115,179,2020-06-23,2020-06-24,8,63195,6,13.0,15,78.0,11.7,51.0,89.7,6,0
205049,72760,23,189,2020-06-24,2020-06-25,3,63264,6,13.0,15,78.0,11.7,51.0,89.7,6,0
205329,49497,67,173,2020-06-25,2020-06-26,6,63351,6,13.0,15,78.0,11.7,51.0,89.7,6,0
205541,111100,53,194,2020-06-26,2020-06-27,8,63421,6,13.0,15,78.0,11.7,51.0,89.7,6,0
205550,93361,36,183,2020-06-26,2020-06-27,8,63424,6,13.0,15,78.0,11.7,51.0,89.7,6,0
205458,75467,7,182,2020-06-26,2020-06-27,8,63393,6,13.0,15,78.0,11.7,51.0,89.7,6,0
205666,96274,16,201,2020-06-27,2020-06-28,6,63468,6,13.0,15,78.0,11.7,51.0,89.7,6,0
205672,92132,123,193,2020-06-27,2020-06-28,16,63470,6,13.0,15,78.0,11.7,51.0,89.7,6,0
205706,106912,113,167,2020-06-27,2020-06-28,13,63479,6,13.0,15,78.0,11.7,51.0,89.7,6,0
205856,96636,1,194,2020-06-28,2020-07-01,6,63524,6,13.0,15,78.0,11.7,51.0,89.7,6,0
206266,96876,154,169,2020-07-02,2020-07-03,6,63661,6,13.0,15,78.0,11.7,51.0,89.7,6,0
206269,82686,190,168,2020-07-02,2020-07-03,15,63662,6,13.0,15,78.0,11.7,51.0,89.7,6,0
206656,67402,14,173,2020-07-04,2020-07-05,16,63786,6,13.0,15,78.0,11.7,51.0,89.7,6,0
207015,96491,64,203,2020-07-07,2020-07-08,14,63902,6,13.0,15,78.0,11.7,51.0,89.7,6,0
207083,108577,127,177,2020-07-07,2020-07-08,3,63921,6,13.0,15,78.0,11.7,51.0,89.7,6,0
207196,91748,34,176,2020-07-08,2020-07-09,13,63957,6,13.0,15,78.0,11.7,51.0,89.7,6,0
207623,67578,45,192,2020-07-10,2020-07-11,16,64089,6,13.0,15,78.0,11.7,51.0,89.7,6,0
207694,102060,164,180,2020-07-10,2020-07-11,16,64110,6,13.0,15,78.0,11.7,51.0,89.7,6,0
207875,109963,175,195,2020-07-11,2020-07-12,13,64171,6,13.0,15,78.0,11.7,51.0,89.7,6,0
207956,81837,74,171,2020-07-11,2020-07-12,14,64195,6,13.0,15,78.0,11.7,51.0,89.7,6,0
207999,64723,114,197,2020-07-11,2020-07-12,8,64208,6,13.0,15,78.0,11.7,51.0,89.7,6,0
207797,51796,160,165,2020-07-11,2020-07-12,6,64147,6,13.0,15,78.0,11.7,51.0,89.7,6,0
208118,100996,134,200,2020-07-12,2020-07-13,8,64243,6,13.0,15,78.0,11.7,51.0,89.7,6,0
208136,49497,67,169,2020-07-12,2020-07-13,6,64248,6,13.0,15,78.0,11.7,51.0,89.7,6,0
208248,108678,201,169,2020-07-14,2020-07-15,3,64290,6,13.0,15,78.0,11.7,51.0,89.7,6,0
208258,52637,130,174,2020-07-14,2020-07-15,16,64292,6,13.0,15,78.0,11.7,51.0,89.7,6,0
208454,94161,174,173,2020-07-15,2020-07-16,8,64354,6,13.0,15,78.0,11.7,51.0,89.7,6,0
208465,103794,91,177,2020-07-15,2020-07-16,14,64357,6,13.0,15,78.0,11.7,51.0,89.7,6,0
208516,111706,146,167,2020-07-15,2020-07-16,8,64374,6,13.0,15,78.0,11.7,51.0,89.7,6,0
208575,72803,131,196,2020-07-16,2020-07-17,3,64394,6,13.0,15,78.0,11.7,51.0,89.7,6,0
208576,72803,131,175,2020-07-16,2020-07-17,3,64394,6,13.0,15,78.0,11.7,51.0,89.7,6,0
208643,65187,139,191,2020-07-16,2020-07-17,8,64415,6,13.0,15,78.0,11.7,51.0,89.7,6,0
208614,94842,181,163,2020-07-16,2020-07-17,16,64406,6,13.0,15,78.0,11.7,51.0,89.7,6,0
208885,81497,150,185,2020-07-16,2020-07-17,16,64489,6,13.0,15,78.0,11.7,51.0,89.7,6,0
209061,85693,96,172,2020-07-17,2020-07-18,13,64548,6,13.0,15,78.0,11.7,51.0,89.7,6,0
209368,112008,25,183,2020-07-18,2020-07-19,3,64650,6,13.0,15,78.0,11.7,51.0,89.7,6,0
209544,112965,47,181,2020-07-19,2020-07-20,3,64700,6,13.0,15,78.0,11.7,51.0,89.7,6,0
209665,96024,38,171,2020-07-21,2020-07-22,6,64741,6,13.0,15,78.0,11.7,51.0,89.7,6,0
209744,101008,183,200,2020-07-21,2020-07-22,8,64765,6,13.0,15,78.0,11.7,51.0,89.7,6,0
210100,108054,178,180,2020-07-23,2020-07-24,15,64883,6,13.0,15,78.0,11.7,51.0,89.7,6,0
210382,106912,113,200,2020-07-24,2020-07-25,13,64967,6,13.0,15,78.0,11.7,51.0,89.7,6,0
210575,87261,165,185,2020-07-25,2020-07-26,14,65030,6,13.0,15,78.0,11.7,51.0,89.7,6,0
210595,109889,192,184,2020-07-25,2020-07-26,13,65036,6,13.0,15,78.0,11.7,51.0,89.7,6,0
210657,101008,183,190,2020-07-25,2020-07-26,8,65056,6,13.0,15,78.0,11.7,51.0,89.7,6,0
210683,93760,147,190,2020-07-25,2020-07-26,7,65063,6,13.0,15,78.0,11.7,51.0,89.7,6,0
210943,101559,115,193,2020-07-26,2020-07-27,8,65141,6,13.0,15,78.0,11.7,51.0,89.7,6,0
210976,101008,183,184,2020-07-26,2020-07-27,8,65154,6,13.0,15,78.0,11.7,51.0,89.7,6,0
210992,105917,200,199,2020-07-26,2020-07-27,7,65160,6,13.0,15,78.0,11.7,51.0,89.7,6,0
211072,52637,130,187,2020-07-27,2020-07-28,16,65182,6,13.0,15,78.0,11.7,51.0,89.7,6,0
211693,112863,52,186,2020-07-31,2020-08-05,3,65380,6,13.0,15,78.0,11.7,51.0,89.7,6,0
211697,99353,153,182,2020-07-31,2020-08-06,6,65382,6,13.0,15,78.0,11.7,51.0,89.7,6,0
211857,67578,45,184,2020-08-01,2020-08-02,16,65431,6,13.0,15,78.0,11.7,51.0,89.7,6,0
211863,98432,194,203,2020-08-01,2020-08-02,8,65432,6,13.0,15,78.0,11.7,51.0,89.7,6,0
212028,51796,160,201,2020-08-02,2020-08-03,6,65487,6,13.0,15,78.0,11.7,51.0,89.7,6,0
212071,96274,16,185,2020-08-02,2020-08-03,6,65500,6,13.0,15,78.0,11.7,51.0,89.7,6,0
212107,64693,33,204,2020-08-02,2020-08-03,8,65509,6,13.0,15,78.0,11.7,51.0,89.7,6,0
212116,102219,66,188,2020-08-02,2020-08-03,14,65511,6,13.0,15,78.0,11.7,51.0,89.7,6,0
212286,80310,173,168,2020-08-05,2020-08-06,16,65564,6,13.0,15,78.0,11.7,51.0,89.7,6,0
212509,101559,115,189,2020-08-06,2020-08-07,8,65637,6,13.0,15,78.0,11.7,51.0,89.7,6,0
213131,108171,186,170,2020-08-10,2020-08-11,3,65832,6,13.0,15,78.0,11.7,51.0,89.7,6,0
213285,64723,114,190,2020-08-12,2020-08-13,8,65881,6,13.0,15,78.0,11.7,51.0,89.7,6,0
213450,99166,54,169,2020-08-12,2020-08-13,16,65929,6,13.0,15,78.0,11.7,51.0,89.7,6,0
213384,90580,179,185,2020-08-12,2020-08-13,6,65911,6,13.0,15,78.0,11.7,51.0,89.7,6,0
214242,109827,172,192,2020-08-14,2020-08-15,13,66163,6,13.0,15,78.0,11.7,51.0,89.7,6,0
214383,90570,26,176,2020-08-15,2020-08-16,6,66208,6,13.0,15,78.0,11.7,51.0,89.7,6,0
214473,83832,42,163,2020-08-15,2020-08-16,16,66233,6,13.0,15,78.0,11.7,51.0,89.7,6,0
214544,51006,119,204,2020-08-16,2020-08-17,8,66258,6,13.0,15,78.0,11.7,51.0,89.7,6,0
214778,83640,120,194,2020-08-17,2020-08-18,15,66326,6,13.0,15,78.0,11.7,51.0,89.7,6,0
215279,114145,128,170,2020-08-20,2020-08-21,7,66483,6,13.0,15,78.0,11.7,51.0,89.7,6,0
215280,114145,128,173,2020-08-20,2020-08-21,7,66483,6,13.0,15,78.0,11.7,51.0,89.7,6,0
215411,86001,57,195,2020-08-21,2020-08-22,15,66528,6,13.0,15,78.0,11.7,51.0,89.7,6,0
216345,54587,89,189,2020-08-26,2020-08-27,16,66815,6,13.0,15,78.0,11.7,51.0,89.7,6,0
216846,95693,185,167,2020-08-28,2020-08-29,8,66976,6,13.0,15,78.0,11.7,51.0,89.7,6,0
217016,81497,150,180,2020-08-29,2020-08-30,16,67033,6,13.0,15,78.0,11.7,51.0,89.7,6,0
217165,87261,165,196,2020-08-30,2020-09-01,14,67077,6,13.0,15,78.0,11.7,51.0,89.7,6,0
217373,105917,200,170,2020-08-30,2020-09-03,7,67142,6,13.0,15,78.0,11.7,51.0,89.7,6,0
218386,107753,44,202,2020-09-05,2020-09-06,3,67465,6,13.0,15,78.0,11.7,51.0,89.7,6,0
218427,107413,35,174,2020-09-05,2020-09-06,8,67475,6,13.0,15,78.0,11.7,51.0,89.7,6,0
218479,105878,117,181,2020-09-05,2020-09-06,7,67492,6,13.0,15,78.0,11.7,51.0,89.7,6,0
218538,95930,158,177,2020-09-05,2020-09-06,8,67510,6,13.0,15,78.0,11.7,51.0,89.7,6,0
218581,108678,201,174,2020-09-05,2020-09-06,3,67520,6,13.0,15,78.0,11.7,51.0,89.7,6,0
219649,82686,190,169,2020-09-10,2020-09-11,15,67856,6,13.0,15,78.0,11.7,51.0,89.7,6,0
219733,109124,69,195,2020-09-11,2020-09-12,3,67888,6,13.0,15,78.0,11.7,51.0,89.7,6,0
219976,48988,49,183,2020-09-12,2020-09-13,15,67965,6,13.0,15,78.0,11.7,51.0,89.7,6,0
220001,107413,35,197,2020-09-12,2020-09-13,8,67972,6,13.0,15,78.0,11.7,51.0,89.7,6,0
220170,105356,59,170,2020-09-13,2020-09-14,14,68028,6,13.0,15,78.0,11.7,51.0,89.7,6,0
220553,111100,53,189,2020-09-16,2020-09-17,8,68143,6,13.0,15,78.0,11.7,51.0,89.7,6,0
220700,81738,84,190,2020-09-17,2020-09-18,14,68192,6,13.0,15,78.0,11.7,51.0,89.7,6,0
220888,101008,183,167,2020-09-17,2020-09-18,8,68246,6,13.0,15,78.0,11.7,51.0,89.7,6,0
220919,99979,118,200,2020-09-18,2020-09-19,14,68259,6,13.0,15,78.0,11.7,51.0,89.7,6,0
221436,38318,187,177,2020-09-19,2020-09-20,15,68422,6,13.0,15,78.0,11.7,51.0,89.7,6,0
221482,83547,143,181,2020-09-20,2020-09-21,15,68439,6,13.0,15,78.0,11.7,51.0,89.7,6,0
221718,78445,28,168,2020-09-20,2020-09-21,16,68508,6,13.0,15,78.0,11.7,51.0,89.7,6,0
221720,85463,184,187,2020-09-20,2020-09-21,15,68509,6,13.0,15,78.0,11.7,51.0,89.7,6,0
221721,85463,184,185,2020-09-20,2020-09-21,15,68509,6,13.0,15,78.0,11.7,51.0,89.7,6,0
221722,85463,184,189,2020-09-20,2020-09-21,15,68509,6,13.0,15,78.0,11.7,51.0,89.7,6,0
221903,114000,199,204,2020-09-21,2020-09-22,7,68558,6,13.0,15,78.0,11.7,51.0,89.7,6,0
222092,111100,53,203,2020-09-25,2020-09-26,8,68623,6,13.0,15,78.0,11.7,51.0,89.7,6,0
222374,65187,139,195,2020-09-26,2020-09-27,8,68707,6,13.0,15,78.0,11.7,51.0,89.7,6,0
222406,64723,114,174,2020-09-26,2020-09-27,8,68716,6,13.0,15,78.0,11.7,51.0,89.7,6,0
222841,86429,133,169,2020-09-27,2020-09-28,16,68846,6,13.0,15,78.0,11.7,51.0,89.7,6,0
